ISO3,Year,Month,Total,Domestic,International,Total_OS,Passengers,Date,Region,Holiday_Count,Holiday_Names,Holiday_Season,Quarter,Month_Name,Hemisphere
LUX,2015,12,190.952,0.232,190.72,192.752,190.952,2015-12-01,Other,4.0,"Christmas Eve, New Year's Eve, Christmas Day",Winter_Holidays,Q4,December,Northern
LUX,2016,1,165.143,,165.143,166.623,165.143,2016-01-01,Other,1.0,New Year's Day,Winter_Holidays,Q1,January,Northern
LUX,2016,2,181.066,0.041,181.025,182.387,181.066,2016-02-01,Other,0.0,None,Regular,Q1,February,Northern
LUX,2016,3,228.582,0.199,228.383,230.716,228.582,2016-03-01,Other,2.0,"Good Friday, Easter Monday",Spring_Holidays,Q1,March,Northern
LUX,2016,4,260.311,0.043,260.268,262.538,260.311,2016-04-01,Other,0.0,None,Regular,Q2,April,Northern
LUX,2016,5,272.85,,272.85,275.613,272.85,2016-05-01,Other,3.0,"Labor Day / May Day, Ascension Day, Whit Monday",Regular,Q2,May,Northern
LUX,2016,6,262.18,0.042,262.138,264.534,262.18,2016-06-01,Other,1.0,National Day,Regular,Q2,June,Northern
LUX,2016,7,294.609,0.225,294.384,298.0,294.609,2016-07-01,Other,0.0,None,Regular,Q3,July,Northern
LUX,2016,8,295.591,,295.591,299.388,295.591,2016-08-01,Other,1.0,Assumption of Mary,Summer_Holidays,Q3,August,Northern
LUX,2016,9,284.488,0.003,284.485,287.368,284.488,2016-09-01,Other,0.0,None,Regular,Q3,September,Northern
LUX,2016,10,277.679,0.001,277.678,279.914,277.679,2016-10-01,Other,0.0,None,Regular,Q4,October,Northern
LUX,2016,11,229.082,0.015,229.067,230.707,229.082,2016-11-01,Other,1.0,All Saints' Day,Regular,Q4,November,Northern
LUX,2016,12,232.661,0.103,232.558,235.053,232.661,2016-12-01,Other,4.0,"Christmas Eve, New Year's Eve, Christmas Day",Winter_Holidays,Q4,December,Northern
LUX,2017,1,203.264,0.097,203.167,205.12,203.264,2017-01-01,Other,1.0,New Year's Day,Winter_Holidays,Q1,January,Northern
LUX,2017,2,207.438,,207.438,208.989,207.438,2017-02-01,Other,0.0,None,Regular,Q1,February,Northern
LUX,2017,3,241.937,0.04,241.897,243.807,241.937,2017-03-01,Other,0.0,None,Regular,Q1,March,Northern
LUX,2017,4,316.249,,316.249,319.359,316.249,2017-04-01,Other,2.0,"Good Friday, Easter Monday",Spring_Holidays,Q2,April,Northern
LUX,2017,5,318.151,0.302,317.849,321.16,318.151,2017-05-01,Other,2.0,"Labor Day / May Day, Ascension Day",Regular,Q2,May,Northern
LUX,2017,6,335.699,0.002,335.697,338.979,335.699,2017-06-01,Other,2.0,"Whit Monday, National Day",Regular,Q2,June,Northern
LUX,2017,7,356.763,0.007,356.756,355.958,356.763,2017-07-01,Other,0.0,None,Regular,Q3,July,Northern
LUX,2017,8,354.773,0.153,354.62,359.343,354.773,2017-08-01,Other,1.0,Assumption of Mary,Summer_Holidays,Q3,August,Northern
LUX,2017,9,345.807,0.174,345.633,349.253,345.807,2017-09-01,Other,0.0,None,Regular,Q3,September,Northern
LUX,2017,10,327.836,0.037,327.799,330.396,327.836,2017-10-01,Other,0.0,None,Regular,Q4,October,Northern
LUX,2017,11,269.178,0.104,269.074,271.24,269.178,2017-11-01,Other,1.0,All Saints' Day,Regular,Q4,November,Northern
LUX,2017,12,277.635,0.183,277.452,280.484,277.635,2017-12-01,Other,4.0,"Christmas Eve, New Year's Eve, Christmas Day",Winter_Holidays,Q4,December,Northern
LUX,2018,1,237.521,0.181,237.34,,237.521,2018-01-01,Other,1.0,New Year's Day,Winter_Holidays,Q1,January,Northern
LUX,2018,2,240.671,0.074,240.597,,240.671,2018-02-01,Other,0.0,None,Regular,Q1,February,Northern
LUX,2018,3,297.386,0.101,297.285,,297.386,2018-03-01,Other,1.0,Good Friday,Spring_Holidays,Q1,March,Northern
LUX,2018,4,353.19,0.024,353.166,,353.19,2018-04-01,Other,1.0,Easter Monday,Spring_Holidays,Q2,April,Northern
LUX,2018,5,372.944,0.09,372.854,,372.944,2018-05-01,Other,3.0,"Labor Day / May Day, Ascension Day, Whit Monday",Regular,Q2,May,Northern
LUX,2018,6,363.841,,363.841,,363.841,2018-06-01,Other,1.0,National Day,Regular,Q2,June,Northern
LUX,2018,7,392.348,0.03,392.318,,392.348,2018-07-01,Other,0.0,None,Regular,Q3,July,Northern
LUX,2018,8,391.126,0.08,391.046,,391.126,2018-08-01,Other,1.0,Assumption of Mary,Summer_Holidays,Q3,August,Northern
LUX,2018,9,379.181,,379.181,,379.181,2018-09-01,Other,0.0,None,Regular,Q3,September,Northern
LUX,2018,10,367.383,,367.383,,367.383,2018-10-01,Other,0.0,None,Regular,Q4,October,Northern
LUX,2018,11,298.653,,298.653,,298.653,2018-11-01,Other,1.0,All Saints' Day,Regular,Q4,November,Northern
LUX,2018,12,294.56,0.177,294.383,,294.56,2018-12-01,Other,4.0,"Christmas Eve, New Year's Eve, Christmas Day",Winter_Holidays,Q4,December,Northern
LVA,2010,1,296.334,,296.334,297.829,296.334,2010-01-01,Other,1.0,New Year's Day,Winter_Holidays,Q1,January,Northern
LVA,2010,2,271.425,0.038,271.387,271.955,271.425,2010-02-01,Other,1.0,Valentine's Day,Regular,Q1,February,Northern
LVA,2010,3,343.938,0.019,343.919,344.602,343.938,2010-03-01,Other,0.0,None,Regular,Q1,March,Northern
LVA,2010,4,296.259,0.041,296.218,296.43,296.259,2010-04-01,Other,4.0,"Holy Saturday, Good Friday, Easter Sunday",Spring_Holidays,Q2,April,Northern
LVA,2010,5,409.865,,409.865,410.423,409.865,2010-05-01,Other,5.0,"Constituent Assembly Convocation Day, Labour Day/May Day, Independence Restoration Day",Regular,Q2,May,Northern
LVA,2010,6,472.48,,472.48,473.388,472.48,2010-06-01,Other,2.0,"Midsummer Eve, Midsummer Day",Regular,Q2,June,Northern
LVA,2010,7,520.701,,520.701,520.856,520.701,2010-07-01,Other,0.0,None,Regular,Q3,July,Northern
LVA,2010,8,517.741,,517.741,518.644,517.741,2010-08-01,Other,0.0,None,Regular,Q3,August,Northern
LVA,2010,9,453.749,,453.749,454.045,453.749,2010-09-01,Other,1.0,Fathers' Day,Regular,Q3,September,Northern
LVA,2010,10,428.135,0.002,428.133,428.891,428.135,2010-10-01,Other,1.0,Halloween,Regular,Q4,October,Northern
LVA,2010,11,322.478,0.073,322.405,322.887,322.478,2010-11-01,Other,1.0,Republic of Latvia Proclamation Day,Regular,Q4,November,Northern
LVA,2010,12,322.793,0.121,322.672,323.522,322.793,2010-12-01,Other,4.0,"Christmas Eve, Christmas Day, Second Day of Christmas",Winter_Holidays,Q4,December,Northern
LVA,2011,1,301.06,0.022,301.038,301.298,301.06,2011-01-01,Other,1.0,New Year's Day,Winter_Holidays,Q1,January,Northern
LVA,2011,2,278.002,0.078,277.924,278.663,278.002,2011-02-01,Other,1.0,Valentine's Day,Regular,Q1,February,Northern
LVA,2011,3,358.79,0.036,358.754,359.669,358.79,2011-03-01,Other,0.0,None,Regular,Q1,March,Northern
LVA,2011,4,434.357,0.026,434.331,434.755,434.357,2011-04-01,Other,4.0,"Holy Saturday, Good Friday, Easter Sunday",Spring_Holidays,Q2,April,Northern
LVA,2011,5,478.161,0.006,478.155,478.423,478.161,2011-05-01,Other,4.0,"Constituent Assembly Convocation Day, Labour Day/May Day, Independence Restoration Day",Regular,Q2,May,Northern
LVA,2011,6,531.55,0.103,531.447,532.101,531.55,2011-06-01,Other,3.0,"Whitsunday, Midsummer Eve, Midsummer Day",Regular,Q2,June,Northern
LVA,2011,7,567.419,0.001,567.418,568.271,567.419,2011-07-01,Other,0.0,None,Regular,Q3,July,Northern
LVA,2011,8,547.782,,547.782,548.797,547.782,2011-08-01,Other,0.0,None,Regular,Q3,August,Northern
LVA,2011,9,480.465,,480.465,481.562,480.465,2011-09-01,Other,1.0,Fathers' Day,Regular,Q3,September,Northern
LVA,2011,10,449.567,0.13,449.437,450.599,449.567,2011-10-01,Other,1.0,Halloween,Regular,Q4,October,Northern
LVA,2011,11,335.079,,335.079,335.491,335.079,2011-11-01,Other,1.0,Republic of Latvia Proclamation Day,Regular,Q4,November,Northern
LVA,2011,12,336.128,0.016,336.112,337.297,336.128,2011-12-01,Other,4.0,"Christmas Eve, Christmas Day, Second Day of Christmas",Winter_Holidays,Q4,December,Northern
LVA,2012,1,316.624,,316.624,317.135,316.624,2012-01-01,Other,1.0,New Year's Day,Winter_Holidays,Q1,January,Northern
LVA,2012,2,285.398,0.044,285.354,286.173,285.398,2012-02-01,Other,1.0,Valentine's Day,Regular,Q1,February,Northern
LVA,2012,3,345.849,,345.849,346.896,345.849,2012-03-01,Other,0.0,None,Regular,Q1,March,Northern
LVA,2012,4,395.847,,395.847,397.016,395.847,2012-04-01,Other,4.0,"Holy Saturday, Good Friday, Easter Sunday",Spring_Holidays,Q2,April,Northern
LVA,2012,5,423.411,,423.411,424.063,423.411,2012-05-01,Other,5.0,"Constituent Assembly Convocation Day, Labour Day/May Day, Independence Restoration Day",Regular,Q2,May,Northern
LVA,2012,6,470.617,,470.617,472.292,470.617,2012-06-01,Other,2.0,"Midsummer Eve, Midsummer Day",Regular,Q2,June,Northern
LVA,2012,7,510.106,,510.106,512.208,510.106,2012-07-01,Other,0.0,None,Regular,Q3,July,Northern
LVA,2012,8,496.021,0.004,496.017,497.259,496.021,2012-08-01,Other,0.0,None,Regular,Q3,August,Northern
LVA,2012,9,446.674,,446.674,447.869,446.674,2012-09-01,Other,1.0,Fathers' Day,Regular,Q3,September,Northern
LVA,2012,10,412.979,0.026,412.953,413.802,412.979,2012-10-01,Other,1.0,Halloween,Regular,Q4,October,Northern
LVA,2012,11,321.931,,321.931,323.128,321.931,2012-11-01,Other,2.0,"Republic of Latvia Proclamation Day, Republic of Latvia Proclamation Day observed",Regular,Q4,November,Northern
LVA,2012,12,329.073,0.258,328.815,329.923,329.073,2012-12-01,Other,4.0,"Christmas Eve, Christmas Day, Second Day of Christmas",Winter_Holidays,Q4,December,Northern
LVA,2013,1,311.273,0.009,311.264,312.04,311.273,2013-01-01,Other,1.0,New Year's Day,Winter_Holidays,Q1,January,Northern
LVA,2013,2,281.77,0.128,281.642,282.625,281.77,2013-02-01,Other,1.0,Valentine's Day,Regular,Q1,February,Northern
LVA,2013,3,353.815,,353.815,354.397,353.815,2013-03-01,Other,3.0,"Holy Saturday, Good Friday, Easter Sunday",Spring_Holidays,Q1,March,Northern
LVA,2013,4,396.36,0.003,396.357,397.6,396.36,2013-04-01,Other,1.0,Easter Monday,Spring_Holidays,Q2,April,Northern
LVA,2013,5,439.029,0.134,438.895,439.597,439.029,2013-05-01,Other,6.0,"Constituent Assembly Convocation Day, Labour Day/May Day, Independence Restoration Day",Regular,Q2,May,Northern
LVA,2013,6,483.846,0.003,483.843,485.69,483.846,2013-06-01,Other,3.0,"Midsummer Eve, Midsummer Day, Youth Song and Dance Festival Holiday",Regular,Q2,June,Northern
LVA,2013,7,515.406,,515.406,516.549,515.406,2013-07-01,Other,0.0,None,Regular,Q3,July,Northern
LVA,2013,8,493.887,,493.887,494.6,493.887,2013-08-01,Other,0.0,None,Regular,Q3,August,Northern
